algorithm,size,scenario,iteration,time_ms
quick_med3,10000,sorted_50,59,0.4624
quick_med3,10000,sorted_50,60,0.5159
quick_med3,10000,sorted_50,61,0.4847
quick_med3,10000,sorted_50,62,0.9016
quick_med3,10000,sorted_50,63,0.4812
quick_med3,10000,sorted_50,64,0.4919
quick_med3,10000,sorted_50,65,0.4667
quick_med3,10000,sorted_50,66,0.4977
quick_med3,10000,sorted_50,67,0.4784
quick_med3,10000,sorted_50,68,0.4711
quick_med3,10000,sorted_50,69,0.4746
quick_med3,10000,sorted_50,70,0.4709
quick_med3,10000,sorted_50,71,0.5044
quick_med3,10000,sorted_50,72,0.5139
quick_med3,10000,sorted_50,73,0.7285
quick_med3,10000,sorted_50,74,0.4715
quick_med3,10000,sorted_50,75,0.4717
quick_med3,10000,sorted_50,76,0.485
quick_med3,10000,sorted_50,77,0.4736
quick_med3,10000,sorted_50,78,0.5095
quick_med3,10000,sorted_50,79,0.4753
quick_med3,10000,sorted_50,80,0.472
quick_med3,10000,sorted_50,81,0.4946
quick_med3,10000,sorted_50,82,0.4626
quick_med3,10000,sorted_50,83,0.4702
quick_med3,10000,sorted_50,84,0.6813
quick_med3,10000,sorted_50,85,0.4862
quick_med3,10000,sorted_50,86,0.4707
quick_med3,10000,sorted_50,87,0.468
quick_med3,10000,sorted_50,88,0.5005
quick_med3,10000,sorted_50,89,0.4934
quick_med3,10000,sorted_50,90,0.5103
quick_med3,10000,sorted_50,91,0.5291
quick_med3,10000,sorted_50,92,0.4725
quick_med3,10000,sorted_50,93,0.4735
quick_med3,10000,sorted_50,94,0.6821
quick_med3,10000,sorted_50,95,0.4954
quick_med3,10000,sorted_50,96,0.4943
quick_med3,10000,sorted_50,97,0.4639
quick_med3,10000,sorted_50,98,0.468
quick_med3,10000,sorted_50,99,0.4663
intro,10000,sorted_50,0,0.3983
intro,10000,sorted_50,1,0.421
intro,10000,sorted_50,2,0.3975
intro,10000,sorted_50,3,0.4088
intro,10000,sorted_50,4,0.6655
intro,10000,sorted_50,5,0.5054
intro,10000,sorted_50,6,0.3936
intro,10000,sorted_50,7,0.3934
intro,10000,sorted_50,8,0.4431
intro,10000,sorted_50,9,0.3977
intro,10000,sorted_50,10,0.395
intro,10000,sorted_50,11,0.4737
intro,10000,sorted_50,12,0.3968
intro,10000,sorted_50,13,0.418
intro,10000,sorted_50,14,0.4275
intro,10000,sorted_50,15,0.4029
intro,10000,sorted_50,16,0.3993
intro,10000,sorted_50,17,0.7337
intro,10000,sorted_50,18,0.3961
intro,10000,sorted_50,19,0.397
intro,10000,sorted_50,20,0.3926
intro,10000,sorted_50,21,0.4009
intro,10000,sorted_50,22,0.3995
intro,10000,sorted_50,23,0.3977
intro,10000,sorted_50,24,0.4147
intro,10000,sorted_50,25,0.3977
intro,10000,sorted_50,26,0.4236
intro,10000,sorted_50,27,0.403
intro,10000,sorted_50,28,0.4014
intro,10000,sorted_50,29,0.6031
intro,10000,sorted_50,30,0.4238
intro,10000,sorted_50,31,0.4325
intro,10000,sorted_50,32,0.3979
intro,10000,sorted_50,33,0.4037
intro,10000,sorted_50,34,0.3874
intro,10000,sorted_50,35,0.4011
intro,10000,sorted_50,36,0.3957
intro,10000,sorted_50,37,0.4037
intro,10000,sorted_50,38,0.3932
intro,10000,sorted_50,39,0.4565
intro,10000,sorted_50,40,0.4156
intro,10000,sorted_50,41,0.4014
intro,10000,sorted_50,42,0.7009
intro,10000,sorted_50,43,0.3986
intro,10000,sorted_50,44,0.4044
intro,10000,sorted_50,45,0.401
intro,10000,sorted_50,46,0.3873
intro,10000,sorted_50,47,0.3853
intro,10000,sorted_50,48,0.3968
intro,10000,sorted_50,49,0.3965
intro,10000,sorted_50,50,0.4014
intro,10000,sorted_50,51,0.4003
intro,10000,sorted_50,52,0.4286
intro,10000,sorted_50,53,0.3904
intro,10000,sorted_50,54,0.4137
intro,10000,sorted_50,55,0.6956
intro,10000,sorted_50,56,0.4189
intro,10000,sorted_50,57,0.4184
intro,10000,sorted_50,58,0.3987
intro,10000,sorted_50,59,0.3867
intro,10000,sorted_50,60,0.4118
intro,10000,sorted_50,61,0.405
intro,10000,sorted_50,62,0.4069
intro,10000,sorted_50,63,0.4004
intro,10000,sorted_50,64,0.4225
intro,10000,sorted_50,65,0.3849
intro,10000,sorted_50,66,0.4137
intro,10000,sorted_50,67,0.5008
intro,10000,sorted_50,68,0.5225
intro,10000,sorted_50,69,0.3968
intro,10000,sorted_50,70,0.3946
intro,10000,sorted_50,71,0.4257
intro,10000,sorted_50,72,0.4031
intro,10000,sorted_50,73,0.3903
intro,10000,sorted_50,74,0.3936
intro,10000,sorted_50,75,0.3902
intro,10000,sorted_50,76,0.4091
intro,10000,sorted_50,77,0.3943
intro,10000,sorted_50,78,0.4301
intro,10000,sorted_50,79,0.4032
intro,10000,sorted_50,80,0.5744
intro,10000,sorted_50,81,0.4325
intro,10000,sorted_50,82,0.3901
intro,10000,sorted_50,83,0.391
intro,10000,sorted_50,84,0.3913
intro,10000,sorted_50,85,0.4036
intro,10000,sorted_50,86,0.3918
intro,10000,sorted_50,87,0.3866
intro,10000,sorted_50,88,0.4274
intro,10000,sorted_50,89,0.4144
intro,10000,sorted_50,90,0.4643
intro,10000,sorted_50,91,0.4057
intro,10000,sorted_50,92,0.4089
intro,10000,sorted_50,93,0.5954
intro,10000,sorted_50,94,0.4072
intro,10000,sorted_50,95,0.4075
intro,10000,sorted_50,96,0.4111
intro,10000,sorted_50,97,0.3869
intro,10000,sorted_50,98,0.3894
intro,10000,sorted_50,99,0.3877
merge,10000,sorted_75,0,0.3112
merge,10000,sorted_75,1,0.2923
merge,10000,sorted_75,2,0.2979
merge,10000,sorted_75,3,0.2929
merge,10000,sorted_75,4,0.2911
merge,10000,sorted_75,5,0.2977
merge,10000,sorted_75,6,0.2896
merge,10000,sorted_75,7,0.2919
merge,10000,sorted_75,8,0.2972
merge,10000,sorted_75,9,0.2917
merge,10000,sorted_75,10,0.292
merge,10000,sorted_75,11,0.2902
merge,10000,sorted_75,12,0.3507
merge,10000,sorted_75,13,0.5472
merge,10000,sorted_75,14,0.2911
merge,10000,sorted_75,15,0.2991
merge,10000,sorted_75,16,0.2918
merge,10000,sorted_75,17,0.2914
merge,10000,sorted_75,18,0.2912
merge,10000,sorted_75,19,0.2967
merge,10000,sorted_75,20,0.2931
merge,10000,sorted_75,21,0.2905
merge,10000,sorted_75,22,0.2956
merge,10000,sorted_75,23,0.2929
merge,10000,sorted_75,24,0.2901
merge,10000,sorted_75,25,0.2965
merge,10000,sorted_75,26,0.291
merge,10000,sorted_75,27,0.2915
merge,10000,sorted_75,28,0.2919
merge,10000,sorted_75,29,0.355
merge,10000,sorted_75,30,0.5633
merge,10000,sorted_75,31,0.3072
merge,10000,sorted_75,32,0.293
merge,10000,sorted_75,33,0.2951
merge,10000,sorted_75,34,0.2903
merge,10000,sorted_75,35,0.2916
merge,10000,sorted_75,36,0.2952
merge,10000,sorted_75,37,0.2919
merge,10000,sorted_75,38,0.2919
merge,10000,sorted_75,39,0.2945
merge,10000,sorted_75,40,0.291
merge,10000,sorted_75,41,0.2919
merge,10000,sorted_75,42,0.2901
merge,10000,sorted_75,43,0.3074
merge,10000,sorted_75,44,0.2903
merge,10000,sorted_75,45,0.291
merge,10000,sorted_75,46,0.5395
merge,10000,sorted_75,47,0.6221
merge,10000,sorted_75,48,0.2931
merge,10000,sorted_75,49,0.3019
merge,10000,sorted_75,50,0.2917
merge,10000,sorted_75,51,0.2915
merge,10000,sorted_75,52,0.2916
merge,10000,sorted_75,53,0.2965
merge,10000,sorted_75,54,0.2905
merge,10000,sorted_75,55,0.2911
merge,10000,sorted_75,56,0.2964
merge,10000,sorted_75,57,0.2904
merge,10000,sorted_75,58,0.2911
merge,10000,sorted_75,59,0.2959
merge,10000,sorted_75,60,0.2899
merge,10000,sorted_75,61,0.2919
merge,10000,sorted_75,62,0.2909
merge,10000,sorted_75,63,0.3592
merge,10000,sorted_75,64,0.5022
merge,10000,sorted_75,65,0.3428
merge,10000,sorted_75,66,0.314
merge,10000,sorted_75,67,0.31
merge,10000,sorted_75,68,0.4198
merge,10000,sorted_75,69,0.4764
merge,10000,sorted_75,70,0.4287
merge,10000,sorted_75,71,0.4721
merge,10000,sorted_75,72,0.2935
merge,10000,sorted_75,73,0.2909
merge,10000,sorted_75,74,0.2957
merge,10000,sorted_75,75,0.2909
merge,10000,sorted_75,76,0.2907
merge,10000,sorted_75,77,0.3164
merge,10000,sorted_75,78,0.7519
merge,10000,sorted_75,79,0.3114
merge,10000,sorted_75,80,0.3335
merge,10000,sorted_75,81,0.2909
merge,10000,sorted_75,82,0.2963
merge,10000,sorted_75,83,0.2919
merge,10000,sorted_75,84,0.2914
merge,10000,sorted_75,85,0.2913
merge,10000,sorted_75,86,0.3035
merge,10000,sorted_75,87,0.2902
merge,10000,sorted_75,88,0.2902
merge,10000,sorted_75,89,0.3552
merge,10000,sorted_75,90,0.2911
merge,10000,sorted_75,91,0.292
merge,10000,sorted_75,92,0.3257
merge,10000,sorted_75,93,0.2912
merge,10000,sorted_75,94,0.2911
merge,10000,sorted_75,95,0.5574
merge,10000,sorted_75,96,0.3766
merge,10000,sorted_75,97,0.2996
merge,10000,sorted_75,98,0.2905
merge,10000,sorted_75,99,0.2922
quick_med3,10000,sorted_75,0,0.4248
quick_med3,10000,sorted_75,1,0.4168
quick_med3,10000,sorted_75,2,0.476
quick_med3,10000,sorted_75,3,0.4165
quick_med3,10000,sorted_75,4,0.3959
quick_med3,10000,sorted_75,5,0.3928
quick_med3,10000,sorted_75,6,0.4247
quick_med3,10000,sorted_75,7,0.587
quick_med3,10000,sorted_75,8,0.4219
quick_med3,10000,sorted_75,9,0.4442
quick_med3,10000,sorted_75,10,0.3844
quick_med3,10000,sorted_75,11,0.3942
quick_med3,10000,sorted_75,12,0.4229
quick_med3,10000,sorted_75,13,0.3939
quick_med3,10000,sorted_75,14,0.4491
quick_med3,10000,sorted_75,15,0.4049
quick_med3,10000,sorted_75,16,0.3811
quick_med3,10000,sorted_75,17,0.4359
quick_med3,10000,sorted_75,18,0.3881
quick_med3,10000,sorted_75,19,0.4165
quick_med3,10000,sorted_75,20,0.9599
quick_med3,10000,sorted_75,21,0.6029
quick_med3,10000,sorted_75,22,0.3924
quick_med3,10000,sorted_75,23,0.4214
quick_med3,10000,sorted_75,24,0.4463
quick_med3,10000,sorted_75,25,0.4112
quick_med3,10000,sorted_75,26,0.3952
quick_med3,10000,sorted_75,27,0.3981
quick_med3,10000,sorted_75,28,0.4216
quick_med3,10000,sorted_75,29,0.3958
quick_med3,10000,sorted_75,30,0.422
quick_med3,10000,sorted_75,31,0.7049
quick_med3,10000,sorted_75,32,0.4478
quick_med3,10000,sorted_75,33,0.3977
quick_med3,10000,sorted_75,34,0.3937
quick_med3,10000,sorted_75,35,0.3875
quick_med3,10000,sorted_75,36,0.3828
quick_med3,10000,sorted_75,37,0.3913
quick_med3,10000,sorted_75,38,0.3986
quick_med3,10000,sorted_75,39,0.4179
quick_med3,10000,sorted_75,40,0.4111
quick_med3,10000,sorted_75,41,0.3871
quick_med3,10000,sorted_75,42,0.3992
quick_med3,10000,sorted_75,43,0.5885
quick_med3,10000,sorted_75,44,0.6197
quick_med3,10000,sorted_75,45,0.4207
quick_med3,10000,sorted_75,46,0.4087
quick_med3,10000,sorted_75,47,0.4038
quick_med3,10000,sorted_75,48,0.4479
quick_med3,10000,sorted_75,49,0.4481
quick_med3,10000,sorted_75,50,0.4163
quick_med3,10000,sorted_75,51,0.422
quick_med3,10000,sorted_75,52,0.4222
quick_med3,10000,sorted_75,53,0.3774
quick_med3,10000,sorted_75,54,0.4046
quick_med3,10000,sorted_75,55,0.4531
quick_med3,10000,sorted_75,56,0.604
quick_med3,10000,sorted_75,57,0.3998
quick_med3,10000,sorted_75,58,0.4039
quick_med3,10000,sorted_75,59,0.4831
quick_med3,10000,sorted_75,60,0.4177
quick_med3,10000,sorted_75,61,0.4255
quick_med3,10000,sorted_75,62,0.4366
quick_med3,10000,sorted_75,63,0.4881
quick_med3,10000,sorted_75,64,0.4025
quick_med3,10000,sorted_75,65,0.5089
quick_med3,10000,sorted_75,66,0.3826
quick_med3,10000,sorted_75,67,0.3924
quick_med3,10000,sorted_75,68,0.6899
quick_med3,10000,sorted_75,69,0.3869
quick_med3,10000,sorted_75,70,0.421
quick_med3,10000,sorted_75,71,0.3919
quick_med3,10000,sorted_75,72,0.4148
quick_med3,10000,sorted_75,73,0.428
quick_med3,10000,sorted_75,74,0.5222
quick_med3,10000,sorted_75,75,0.4289
quick_med3,10000,sorted_75,76,0.3857
quick_med3,10000,sorted_75,77,0.4587
quick_med3,10000,sorted_75,78,0.4406
quick_med3,10000,sorted_75,79,0.4352
quick_med3,10000,sorted_75,80,0.6591
quick_med3,10000,sorted_75,81,0.4237
quick_med3,10000,sorted_75,82,0.4108
quick_med3,10000,sorted_75,83,0.4031
quick_med3,10000,sorted_75,84,0.3889
quick_med3,10000,sorted_75,85,0.4279
quick_med3,10000,sorted_75,86,0.4074
quick_med3,10000,sorted_75,87,0.4542
quick_med3,10000,sorted_75,88,0.4106
quick_med3,10000,sorted_75,89,0.4009
quick_med3,10000,sorted_75,90,0.4406
quick_med3,10000,sorted_75,91,0.4329
quick_med3,10000,sorted_75,92,0.5231
quick_med3,10000,sorted_75,93,0.7108
quick_med3,10000,sorted_75,94,0.4027
quick_med3,10000,sorted_75,95,0.4293
quick_med3,10000,sorted_75,96,0.4075
quick_med3,10000,sorted_75,97,0.406
quick_med3,10000,sorted_75,98,0.4011
quick_med3,10000,sorted_75,99,0.3795
intro,10000,sorted_75,0,0.5414
intro,10000,sorted_75,1,0.3842
intro,10000,sorted_75,2,0.4
intro,10000,sorted_75,3,0.3311
intro,10000,sorted_75,4,0.3135
intro,10000,sorted_75,5,0.3091
intro,10000,sorted_75,6,0.3052
intro,10000,sorted_75,7,0.3006
intro,10000,sorted_75,8,0.306
intro,10000,sorted_75,9,0.3573
intro,10000,sorted_75,10,0.3005
intro,10000,sorted_75,11,0.309
intro,10000,sorted_75,12,0.3658
intro,10000,sorted_75,13,0.3094
intro,10000,sorted_75,14,0.3665
intro,10000,sorted_75,15,0.3269
intro,10000,sorted_75,16,0.4189
intro,10000,sorted_75,17,0.3239
intro,10000,sorted_75,18,0.3039
intro,10000,sorted_75,19,0.3266
intro,10000,sorted_75,20,0.502
intro,10000,sorted_75,21,0.6436
intro,10000,sorted_75,22,0.3104
intro,10000,sorted_75,23,0.3396
intro,10000,sorted_75,24,0.357
intro,10000,sorted_75,25,0.321
intro,10000,sorted_75,26,0.337
intro,10000,sorted_75,27,0.3121
intro,10000,sorted_75,28,0.3075
intro,10000,sorted_75,29,0.3143
intro,10000,sorted_75,30,0.7749
intro,10000,sorted_75,31,0.3115
intro,10000,sorted_75,32,0.3529
intro,10000,sorted_75,33,0.3091
intro,10000,sorted_75,34,0.3078
intro,10000,sorted_75,35,0.304
intro,10000,sorted_75,36,0.3025
intro,10000,sorted_75,37,0.3069
intro,10000,sorted_75,38,0.3136
intro,10000,sorted_75,39,0.3361
intro,10000,sorted_75,40,0.3251
intro,10000,sorted_75,41,0.3043
intro,10000,sorted_75,42,0.341
intro,10000,sorted_75,43,0.4097
intro,10000,sorted_75,44,0.3431
intro,10000,sorted_75,45,0.578
intro,10000,sorted_75,46,0.3549
intro,10000,sorted_75,47,0.3195
intro,10000,sorted_75,48,0.3689
intro,10000,sorted_75,49,0.3747
intro,10000,sorted_75,50,0.3344
intro,10000,sorted_75,51,0.3412
intro,10000,sorted_75,52,0.3206
intro,10000,sorted_75,53,0.2953
intro,10000,sorted_75,54,0.3233
intro,10000,sorted_75,55,0.3334
intro,10000,sorted_75,56,0.2996
intro,10000,sorted_75,57,0.3431
intro,10000,sorted_75,58,0.3141
intro,10000,sorted_75,59,0.4641
intro,10000,sorted_75,60,0.589
intro,10000,sorted_75,61,0.3705
intro,10000,sorted_75,62,0.3499
intro,10000,sorted_75,63,0.4153
intro,10000,sorted_75,64,0.3184
intro,10000,sorted_75,65,0.4007
intro,10000,sorted_75,66,0.2977
intro,10000,sorted_75,67,0.3039
intro,10000,sorted_75,68,0.2902
intro,10000,sorted_75,69,0.2981
intro,10000,sorted_75,70,0.3267
intro,10000,sorted_75,71,0.3087
intro,10000,sorted_75,72,0.3519
intro,10000,sorted_75,73,0.3424
intro,10000,sorted_75,74,0.4947
intro,10000,sorted_75,75,0.5464
intro,10000,sorted_75,76,0.3299
intro,10000,sorted_75,77,0.3722
intro,10000,sorted_75,78,0.3633
intro,10000,sorted_75,79,0.3472
intro,10000,sorted_75,80,0.4152
intro,10000,sorted_75,81,0.3281
intro,10000,sorted_75,82,0.3221
intro,10000,sorted_75,83,0.3196
intro,10000,sorted_75,84,0.3033
intro,10000,sorted_75,85,0.3385
intro,10000,sorted_75,86,0.3272
intro,10000,sorted_75,87,0.3849
intro,10000,sorted_75,88,0.3225
intro,10000,sorted_75,89,0.3154
intro,10000,sorted_75,90,0.6334
intro,10000,sorted_75,91,0.3763
intro,10000,sorted_75,92,0.307
intro,10000,sorted_75,93,0.3397
intro,10000,sorted_75,94,0.3112
intro,10000,sorted_75,95,0.3485
intro,10000,sorted_75,96,0.3227
intro,10000,sorted_75,97,0.3179
intro,10000,sorted_75,98,0.3158
intro,10000,sorted_75,99,0.309
merge,10000,sorted_95,0,0.2283
merge,10000,sorted_95,1,0.1937
merge,10000,sorted_95,2,0.1962
merge,10000,sorted_95,3,0.193
merge,10000,sorted_95,4,0.1932
merge,10000,sorted_95,5,0.193
merge,10000,sorted_95,6,0.1933
merge,10000,sorted_95,7,0.1962
merge,10000,sorted_95,8,0.1927
merge,10000,sorted_95,9,0.1921
merge,10000,sorted_95,10,0.1922
merge,10000,sorted_95,11,0.1921
merge,10000,sorted_95,12,0.1957
merge,10000,sorted_95,13,0.193
merge,10000,sorted_95,14,0.2999
merge,10000,sorted_95,15,0.2217
merge,10000,sorted_95,16,0.1928
merge,10000,sorted_95,17,0.1927
merge,10000,sorted_95,18,0.197
merge,10000,sorted_95,19,0.1928
merge,10000,sorted_95,20,0.193
merge,10000,sorted_95,21,0.1926
merge,10000,sorted_95,22,0.1923
merge,10000,sorted_95,23,0.2089
merge,10000,sorted_95,24,0.1929
merge,10000,sorted_95,25,0.1925
merge,10000,sorted_95,26,0.1929
merge,10000,sorted_95,27,0.1928
merge,10000,sorted_95,28,0.1953
merge,10000,sorted_95,29,0.1925
merge,10000,sorted_95,30,0.1921
merge,10000,sorted_95,31,0.1921
merge,10000,sorted_95,32,0.1917
merge,10000,sorted_95,33,0.3578
merge,10000,sorted_95,34,0.2099
merge,10000,sorted_95,35,0.1936
merge,10000,sorted_95,36,0.1932
merge,10000,sorted_95,37,0.1995
merge,10000,sorted_95,38,0.1929
merge,10000,sorted_95,39,0.4079
merge,10000,sorted_95,40,0.2385
merge,10000,sorted_95,41,0.1935
merge,10000,sorted_95,42,0.193
merge,10000,sorted_95,43,0.2003
merge,10000,sorted_95,44,0.1929
merge,10000,sorted_95,45,0.1925
merge,10000,sorted_95,46,0.192
merge,10000,sorted_95,47,0.1925
merge,10000,sorted_95,48,0.1965
merge,10000,sorted_95,49,0.1926
merge,10000,sorted_95,50,0.1923
merge,10000,sorted_95,51,0.1917
merge,10000,sorted_95,52,0.1911
merge,10000,sorted_95,53,0.1954
merge,10000,sorted_95,54,0.1922
merge,10000,sorted_95,55,0.1927
merge,10000,sorted_95,56,0.1923
merge,10000,sorted_95,57,0.1927
merge,10000,sorted_95,58,0.1964
merge,10000,sorted_95,59,0.1923
merge,10000,sorted_95,60,0.1926
merge,10000,sorted_95,61,0.1924
merge,10000,sorted_95,62,0.1931
merge,10000,sorted_95,63,0.2004
merge,10000,sorted_95,64,0.1934
merge,10000,sorted_95,65,0.3301
merge,10000,sorted_95,66,0.2448
merge,10000,sorted_95,67,0.1936
merge,10000,sorted_95,68,0.1926
merge,10000,sorted_95,69,0.192
merge,10000,sorted_95,70,0.1969
merge,10000,sorted_95,71,0.193
merge,10000,sorted_95,72,0.1925
merge,10000,sorted_95,73,0.1921
merge,10000,sorted_95,74,0.1925
merge,10000,sorted_95,75,0.1954
merge,10000,sorted_95,76,0.1924
merge,10000,sorted_95,77,0.1923
merge,10000,sorted_95,78,0.1914
merge,10000,sorted_95,79,0.1919
merge,10000,sorted_95,80,0.1954
merge,10000,sorted_95,81,0.1923
merge,10000,sorted_95,82,0.1924
merge,10000,sorted_95,83,0.192
merge,10000,sorted_95,84,0.1918
merge,10000,sorted_95,85,0.2231
merge,10000,sorted_95,86,0.1916
merge,10000,sorted_95,87,0.1924
merge,10000,sorted_95,88,0.1924
merge,10000,sorted_95,89,0.1914
merge,10000,sorted_95,90,0.192
merge,10000,sorted_95,91,0.5545
merge,10000,sorted_95,92,0.1953
merge,10000,sorted_95,93,0.2204
merge,10000,sorted_95,94,0.192
merge,10000,sorted_95,95,0.1927
merge,10000,sorted_95,96,0.1992
merge,10000,sorted_95,97,0.193
merge,10000,sorted_95,98,0.1933
merge,10000,sorted_95,99,0.1925
quick_med3,10000,sorted_95,0,0.3626
quick_med3,10000,sorted_95,1,0.3304
quick_med3,10000,sorted_95,2,0.4031
quick_med3,10000,sorted_95,3,0.3557
quick_med3,10000,sorted_95,4,0.3141
quick_med3,10000,sorted_95,5,0.3546
quick_med3,10000,sorted_95,6,0.3468
quick_med3,10000,sorted_95,7,0.3873
quick_med3,10000,sorted_95,8,0.4592
quick_med3,10000,sorted_95,9,0.5076
quick_med3,10000,sorted_95,10,0.5157
quick_med3,10000,sorted_95,11,0.4369
quick_med3,10000,sorted_95,12,0.365
quick_med3,10000,sorted_95,13,0.5048
quick_med3,10000,sorted_95,14,0.4527
quick_med3,10000,sorted_95,15,0.5664
quick_med3,10000,sorted_95,16,0.4849
quick_med3,10000,sorted_95,17,0.3629
quick_med3,10000,sorted_95,18,0.3312
quick_med3,10000,sorted_95,19,0.3171
quick_med3,10000,sorted_95,20,0.4077
quick_med3,10000,sorted_95,21,0.5281
quick_med3,10000,sorted_95,22,0.3377
quick_med3,10000,sorted_95,23,0.3768
quick_med3,10000,sorted_95,24,0.4084
quick_med3,10000,sorted_95,25,0.6845
quick_med3,10000,sorted_95,26,0.3625
quick_med3,10000,sorted_95,27,0.3252
quick_med3,10000,sorted_95,28,0.4826
quick_med3,10000,sorted_95,29,1.4217
quick_med3,10000,sorted_95,30,0.8359
quick_med3,10000,sorted_95,31,0.3614
quick_med3,10000,sorted_95,32,0.3332
